geneID,symbol
64013,Pdcl
64014,Dusp12
64015,Khdrbs3
64016,Qtrt1
64017,Enpep
64019,Pag1
64020,Gpr85
64021,Gpr173
64022,Btc
64023,Masp1
64025,Cd244l1
64026,Casp7
64027,Bspry
64028,Tsnax
64030,Kit
64031,Pdcd4
64032,Ccn2
64033,Ccnd2
64035,Pygl
64036,Cd55
64037,Slc22a4
64039,Fbxl20
64040,Aldh9a1
64041,Birc5
64042,Nmur2
64043,Gcnt1
64044,Casp8
64045,Glrx
64046,Mre11
64047,Lrat
64053,Dlg2
64055,Guca2b
64060,Vps33b
64076,Slc26a1
64086,Csnk1g1
64088,Snx16
64104,Tnmd
64107,Npffr1
64119,Kcnk12
64120,Kcnk13
641316,Aldh4a1
64133,Xylt1
64134,Xylt2
641386,Ap5z1
641434,Atp5pd
641452,Ube2d2
641519,Defb29
64152,Chp1
641520,Popdc3
641521,Lrrc4
641525,Pcdhgc5
641528,Dtnbp1
64154,Gosr2
64155,Scn7a
641555,Odam
64156,Uba52
64157,Ddah1
64158,Tuba1a
64159,Sptan1
64160,Basp1
64161,Pi4ka
641620,Defb51
641621,Defb23
641622,Defb16-ps
641623,Defb3
641624,Defb5
641626,Defb13
641627,Defb14
641628,Defb28
641629,Defb26
641630,Defb11
641631,Defb2
641632,Defb24
641633,Defb9
641634,Defb19
641635,Defb10
641636,Defb21
641637,Defb40
641639,Defb50
641640,Defb36
641641,Defb20
641642,Defb27
641643,Defb105b
641644,Defb25
641645,Defb15
641646,Defb39
641647,Defb33
641650,Defb41
641651,Defb43
641652,Defb44
641653,Defb49
641655,Defb18
641656,Defb30
641657,Defb42
641658,Defb17
641659,Or2t26
64169,Necab1
64171,Card9
64183,Pde4dip
64185,Cap1
64186,Ascl1
64187,Arl1
64188,Mafg
64189,Pafah1b2
64190,Fxyd4
64191,Dhcr7
64192,Qdpr
64193,Pttg1
64194,Insig1
64195,Clec10a
64196,Safb
64198,Pmpcb
64200,Hnrnpf
64201,Slc25a11
64202,Calr
64203,Bcat2
64204,Plec
64205,Rplp0
64206,Tdo2
64226,Mlst8
64298,Rpl31
64300,Mthfd1
64301,Smn1
64302,Rpl4
64303,Pfn1
64304,Acads
64305,Sult1b1
64306,Rpl27
64307,Rpl24
64310,Arf1
64312,Aplp2
64313,Oat
64314,Casp2
64315,Cd151
64316,Srpx
64317,Gpx3
64322,Dap
64345,Hif3a
64347,Sncg
64348,Cryba4
64349,Crybb3
64350,Itgad
64351,Ykt6
64352,Gstm5
64353,Pdlim5
64354,Htr6
64355,Lsr
64356,Nrgn
64357,Cd200r1
64358,Kcna6
64360,Mrpl23
64361,Prl7a3
64362,Des
64363,Araf
64365,Tcn2
64366,Calu
64367,Ppib
64368,Prl8a7
64369,Plpp1
64371,Prdx3
64372,Timm8b
64373,Rhob
64387,Ccdc80
64389,Defb4
64390,Prpsap1
64391,Dapk3
64392,Aldh1l1
64440,Syt4
64441,Hsf2
64442,St3gal2
64443,Gpr88
64444,Isl1
64445,St3gal3
64455,Rasd1
64456,Spon1
64457,Ndrg4
64458,Scrg1
64459,Masp2
64460,Pex14
64461,Decr2
64462,Csnk1d
64463,Surf1
64464,Timm10
64465,Cdc42
64466,Cited1
64467,Entpd2
64468,Hyal2
64469,Slc30a4
64470,Ddb1
64471,Plekhb1
64472,Naa35
64473,Bpnt1
64474,Hdlbp
64475,P4ha1
64476,Mfn2
64507,Fmod
64508,Adcy3
64510,Rbm10
64511,Fntb
64512,Fzd2
64513,Pawr
64514,Eif2b1
64515,Cdc20
64516,Vps45
64517,Thop1
64519,Entpd1
64520,Mta1
64521,Tspan2
64522,Slc5a2
64523,Tep1
64524,Tkt
64525,Eloc
64526,Ech1
64527,Pdap1
64528,Golga2
64529,Ctsb
64530,Cnbp
64531,Synj2bp
64532,Adcy5
64534,Pim3
64535,Fgfbp1
64536,Esm1
64537,Hpse
64538,Ilkap
64539,Ndufv3
64544,B3gat2
64545,Icos
64546,Il12b
64547,Bcl2l11
64549,Inhbc
64550,Top1
64551,Septin7
64553,Akap6
64554,Slc7a2
64555,Spef2
64556,Ncl-ps1
64557,Bard1
64558,Fzd4
64559,Slc22a23
64561,Phka1
64562,Prkab2
64563,Nphs1
64564,Bbox1
64565,Tmprss11d
64566,Wnt5a
64568,Galp
64569,Lst1
64570,Nat8
64571,Vax1
64572,Vax2
64573,Trpc2
64574,Chrna10
64576,Ptprv
64618,Zic1
64619,Zbtb18
64621,Akp3
64622,Adnp
64624,Cul5
64625,Bid
64626,Rem2
64627,Hist1h4b
64628,Hes3
64630,Snap23
64631,Ube2g1
64632,Exoc7
64633,Rab5a
64634,Sh3bp4
64635,Snd1
64636,Ntsr2
64637,Hand2
64638,Rpl28
64639,Bad
64640,Rpl30
64646,H2ac25
64647,Hist1h2bg
64664,Arl3
64665,Flot1
64666,Taok2
64667,Sgta
64668,Mbl2
64670,Gabarapl2
64672,Pln
64673,Pip
64677,Srd5a2
64678,Tfrc
64680,Crhr2
64681,Mvp
64701,Rpn2
64702,Trim17
64709,Nucks1
64803,P2ry12
64822,Fabp9
64823,Csnk1g3
64824,Nab1
64826,Foxq1
64827,Crisp3
64828,B4galnt1
64829,Unc13a
64830,Unc13b
64831,Ireb2
64832,Cplx1
64845,Gphn
64846,Slc13a3
64862,Map1lc3b
64865,Pcdh8
64896,Nolc1
65023,Kcnip1
65024,Chrna9
65025,Rims3
65026,Rwdd3
65027,Chd8
65028,Dnaja1
65029,Aoc1
65030,Ephx2
65031,Doc2a
65032,Htr7
65033,Stx12
65034,Pdzd2
65035,Nr1i3
65036,Bche
65037,Mertk
65038,Inppl1
65039,Lcn1
65040,Dlgap1
65042,Sfxn3
65043,Rpl14
65044,C1galt1
65045,Ppp1r10
65046,Ap2s1
65047,Slit1
65048,Fat2
65049,Megf6
65050,Barhl2
65051,Serpina5
65052,Pik3c3
65053,Rassf9
65054,Aqp9
65081,Vps33a
65096,Adgrl1
65129,Cldn1
65130,Cldn3
65131,Cldn5
65132,Cldn7
65133,Aqp3
65134,Stx5
65135,Dpys
65136,Rps8
65137,Ruvbl1
65138,Adrm1
65139,Rps12
65140,Or6a2
65142,Arl2
65144,Pdzk1
65146,Lilrb2
65151,Rida
65152,Pfkm
65153,Ncs1
65154,Ccn4
65155,Alas1
65156,Dhodh
65157,Amotl2
65158,Rab2a
65160,Clns1a
65161,Litaf
65162,Dio2
65164,Htra1
65165,Tmed2
65166,Sec11a
65168,Scamp2
65169,Scamp3
65171,Scamp5
65172,Limk1
65178,Snap91
65179,Ppp5c
65180,Kcnd2
65182,Oprpn
65183,Aldh3a2
65185,Sult1c3
65187,Gabrq
65189,Stk3
65190,Rsad2
65191,Gabre
65192,Slc27a2
65193,Nkx6-1
65194,Slc29a2
65195,Kcnd3
65196,B4galt6
65197,Slc2a5
65198,Kcnh1
65199,Kcnip3
65200,Slc16a8
65201,Clip1
65202,Slc13a2
65204,Cnn1
65205,Mmp16
65206,Kcnn4
65207,Rhag
65208,Dpysl5
65209,Dync2h1
65210,Cyp2j4
65218,Agap2
65241,Trnau1ap
65248,Prkaa1
65261,Myo1c
65262,Atp5f1a
65270,Abo3
65271,Mgat5
65272,Kcnk10
65274,Nup62
65275,Gpr27
65276,Nmur1
65277,Vti1a
65278,Csnk1g2
652921,Defb37
652922,Defb38
652926,Rhox10
652929,Cd99
652956,Mpp1
652957,Csf2ra
654495,Zdhhc16
654496,Fubp1
65984,Aacs
66012,Gucy1a2
66013,Arhgef9
66015,Adamts4
66016,Kcnmb4
66017,Fgf20
66018,Pdgfd
66019,Cdx2
66020,Gapdhs
66021,Cybb
66022,Kcns2
66024,Npy2r
66025,Lpar3
66026,Trpv4
66027,Drp2
66028,Arl6ip5
66029,Ido1
66031,Wdr7
664625,Ugt1a4-ps
664630,Slc6a19
678513,Nkr-p1c
678704,Atp13a3
678726,Fbxl18
678739,Phka2
678743,Tll1
678749,Dgat2l6
678754,Hspd1-ps1
678759,Ndufa10
678766,Rhou
678769,Atg4a
678893,Susd6
679028,Rbpj
679045,LOC679045
679091,Mettl1
679110,Frat2
679119,Bmp8b
679127,Rrp12
679140,Exosc1
679154,Garem1
679155,Zbtb7c
679158,Sox3
679203,Nelfcd
679219,Esx1
679221,Mapre2
679247,Eef1akmt3
679272,Marchf9
679312,Tubb1
679357,Irf2bp2
679383,Sepsecs
679462,Tspan15
679504,Nemp1
679520,Awat1
679532,Elovl1
679539,Ube2v1l1
679552,Pjvk
679566,Alkal2
679572,Romo1
679578,Ldlrad4
679600,Xaf1
679640,Cntln
679668,Lrrtm1
679692,Lpgat1
679693,Med12
679701,Barx2
679712,Myef2
679713,Brpf1
679744,Cct6a-ps7
679787,Clec5a
679805,Mei4
679817,Ces1a
679819,Glipr2
679825,Raet1ll1
679834,Meig1
679837,Adam12
679845,Shc4
679869,Tcf7l2
679870,Capns2
679875,Magel2
679886,Chmp4bl1
679890,Gpkow
679898,Zmat2
679906,Trpm7
679907,Pam16
679921,Vasn
679934,Brk1
679937,Dram1
679942,Angptl1
679944,Alkbh7
679957,Gpr18
679958,Slc9b2
679975,Gpr183
679983,Hist1h4a
679990,Pgm5
679994,H3c1
680000,Pramex1
680006,Mad1l1
680014,Esco1
680019,Trim38
680020,Pcdhb8
680036,Msrb3
680050,Tbpl2
680066,Lemd3
680077,Dynap
680080,Tomm5
680089,Ncaph
680097,H4f16
680102,Mab21l2
680111,Rbl1
680115,Hacd1
680117,Tlx2
680122,Sap30
680127,Tirap
680130,Timp4
680133,Tbc1d8
680149,Gngt1
680155,Tasor
680172,Mbd2
680174,Sval1
680178,Cldn20
680188,Tas2r139
680203,Pcdhb20
680216,Dnajb3
680229,Sgcb
680246,Cripto
680250,Hspd1-ps4
680258,Zfp729b
680264,Catsperd
680266,Gnb1l
680308,Mthfd2
680309,Snrpd2
680312,H2bc12
680315,Fsip2
680329,Igll2
680338,Clec12a
680377,Anp32a-ps2
680403,Hist1h2bc
680404,C1ql3
680407,Mark4
680409,Prodh
680415,Pappa2
680419,Rsu1
680423,Aup1
680424,Pex10
680427,Tbr1
680445,Mbnl2
680448,Pcdhgb5
680451,Nrbp2
680454,Krtap31-1
680466,Plpp5
680476,Bloc1s3
680477,Haus3
680486,Dazl
680493,Polr1g
680498,Hist1h3b
680522,H1f5
680531,Sapcd2
680532,Sem1
680537,Nsd2
680549,Pknox2
680551,Apoc4
680576,Tet3
680586,Rc3h1
680592,Cct3-ps3
680609,Ebi3
680611,Bcl3
680615,H2ac4
680616,Ppp1r16b
680620,Pou5f2
680665,Fcrl1
680668,Tpk1
680671,Glis3
680697,Fcrl5
680702,Ripply1
680712,Scx
680717,Zfp703
680734,Ankrd65
680737,Snrpf
680746,Hspd1-ps14
680747,Mrpl20
680751,Ebf4
680782,Spcs3
680835,Cul7
680844,Treml2
680860,Eppk1
680862,Treml4
680883,Lrtm2
680891,Sf3b5
680912,Kcnu1
680915,Mbd4
680923,Pvrig
680931,Bmp8a
680944,Rbmxl1b
680945,Sdf2l1
680971,Ddhd2
680986,Slc3a2-ps1
680987,Ciao2b
680991,Tubg2
681004,Paxbp1
681012,Smg5
681021,Paqr6
681024,Ndufa4
681031,Snrpg
681033,Prss41
681048,Grxcr2
681050,Pmf1
681056,Erfe
681059,Vps25
681062,Slbp
681081,Cct6a-ps8
681086,Pigf
681112,Il20
681123,Tomm6
681126,Krt87
681145,Il19
681162,Cks1l
681178,Pcgf5
681185,Cenph
681190,Kcne5
681200,Skor2
681211,Mogat2
681270,Hspd1-ps29
681292,Shld1
681309,Thbs3
681319,Ido2
681337,Acot4
681359,E4f1
681371,Nufip2
681377,Rp1
681381,Zcwpw2
681389,Cops9
681398,Fam174b
681410,Hnrnpa0
681415,Erh
681418,Ndufb10
681429,Rps27l
681433,Rgmb
681544,Hrgl1
681694,Liph
681740,Jarid2
681817,G6pc2
681849,Mlip
681896,Slc25a18
681901,Utf1
681913,Gstz1
681989,Vipas39
681996,Ahsa1
682006,Tmem247
682033,Ppp2r3b
682058,Nom1
682076,Mnx1
682097,Taf4
682105,Reep2
682147,Cgas
682206,Zfp748-ps1
682329,Nkx3-2
682390,Eif3i
682408,Cdsn
682416,Dcdc2b
682457,Txlna
682469,Kdm3b
682507,Wasl
682787,Sumo4
682812,Dcaf12
682837,Muc5ac
682902,Taf12
682908,Rcc1
682914,Zfp326
682930,Cacna1s
682934,Slc22a16
682937,Wasf3
682967,Tmx3
682968,Isx
682974,Hsd3b3
682988,Med18
682999,Aida
683007,Mia3
683163,Tnfsf8
683206,Tnfaip3
683313,Krt6c
683381,Sin3b
683402,Ap3s2
683410,Ankrd33
683463,Pirb
683470,Gas1
683504,Zfp639
683506,Fam83c
683512,Uqcc1
683522,Tead4
683593,Jmy
683613,Krt71
683626,Lbh
683630,Mat2b
683667,Sri
683687,Snx9
683720,Krt79
683722,Cep43
683758,Klrb1c
683788,Fscn1
683897,Mtres1
683923,Bend3
683927,Cstf2
683961,Rps13l1
683983,Nup43
684024,Dusp28
684028,Cryga
684050,Pcolce2
684085,Nr2e1
684097,Snx3
684107,Prl7c1
684111,E2f2
684112,Sik3
684148,Lsm2
684158,Rd3
684173,Traf5
684192,Rcor3
684233,Rbm15
684293,Syt14
684297,Kdm7a
684304,Mrpl39
684352,Twf2
684425,Adss1
684440,Tlr8
684516,Kcnc4
684527,Crtc1
684536,Gba1
684545,Nlrp2
684555,Gp6
684558,Upf1
684681,H1f2
684755,Zfpl1
684762,H3c13
684771,Cdca5
684785,Plekha2
684811,Arhgef10l
684828,H4f3
684871,Tcim
684903,Dhx34
684979,Hs3st6
684980,Tsc22d4
684988,Rps13-ps10
684993,Ppp1r35
685004,Itga9
685005,Ndufv3-ps1
685009,Rnf169
685013,Hspd1-ps25
685029,Anapc13
685055,Atr
685059,Msrb1
685072,Rarg
685076,Pgm2l1
685081,Slc22a13l1
685099,Meiob
685102,Nkx6-3
685104,Cct6a-ps12
685116,Gbp3
685128,Gkn3
685144,Sec24c
685152,Atp8b2
685153,Wfdc6a
685161,Eppin
685170,Wfdc8
685174,Cnpy3
685179,Smarcc2
685201,Wfdc16
685222,Cyp2b15
685227,Wfdc11
685232,Atp6v1a
685243,Ackr4
685244,Iqsec2
685250,Hspd1-ps3
685258,Eny2
685269,Itga2b
685284,Ift25
685322,Uqcr10
685325,Ddo
685332,Rpp30
685360,En1
685374,Ankrd13c
685384,Rnf180
685385,S100a14
685398,Ppp1r26
685440,Nek5
685451,Gng13
685462,Emid1
685465,Polr3g
685472,Lrrtm2
685474,Zfp385a
685479,S100a7a
685487,Znrf3
685504,Clgn
685539,Gtf3c4
685544,Krtap5-8
685545,Mcrip2
685560,Mogat3
685567,Ppil6
685579,Rrm1
685580,Prr33
685607,Pfdn2
685611,Phldb2
685612,Col26a1
685620,Tomm7
685634,Smim12
685645,Ces2j
685646,Ropn1l
685679,Nme4
685695,Macrod2
685697,Supt3h
685707,Nav1
685719,Dand5
685723,Cib3
685729,Pcbd2
685732,Hoxa6
685748,Hspd1-ps16
685750,Aldh8a1
685781,Ddr2
685823,Xpnpep3
685838,Cct5-ps1
685839,Dnajb7
685840,Ifnl3
685859,Ubxn2a
685867,Myl6
685882,Syndig1l
685888,Sdhaf4
685899,Svep1
685909,H2az2
685912,Sprr1b
685928,Zc3h10
685958,Ccl26
685981,Lce1d
686000,Hspd1-ps10
686008,Tnfrsf22
686013,C19h19orf67
686019,Casq1
686081,B3galt2
686091,Ccdc13
686098,Sorbs1
686103,Frg1
686117,Meis1
686125,Lce1e
686132,Hmcn2
686180,LOC686180
686189,Cabyr
686240,Naa16
686295,Wdr82
686298,Ppm1m
686310,Ephb4
686323,Trip6
686326,Ifnar2
686412,Sall4
686505,Atg4d
686506,Lyrm7
686590,Iqsec1
686596,Aqp10
686753,Npnt
686774,Ipo8
686779,Caprin2
686781,Ppp1r13l
686809,Exoc3l2
686883,Larp7
686980,Srrt
686999,Mphosph6
687001,Hdac9
687008,Pcca
687030,Muc17
687031,Ajap1
687071,Etnppl
687090,Tprg1l
687105,Arhgef16
687118,Dedd2
687147,Ric3
687192,Gid4
687208,Vps37d
687266,Fpgs
687295,Timm50
687346,Brap
687424,Dtx1
687536,Foxf1
687553,Foxl1
687561,Anks4b
687565,Denr
687575,U2af1
687694,Elp4
687711,Snrpd3
687713,Gucd1
687758,Pip5kl1
687808,Slc16a9
687813,Traf1
687861,Mmab
688018,Zfp106
688041,Suz12
688047,Lyc2
688090,LOC688090
688173,Tcap
688174,Pgap3
688228,Myl4
688272,Rnf157
688276,Tmc8
688280,Tmc6
688283,Afmid
688285,Tmem235
688288,Eif4a3
688292,Card14
688293,Sgsh
688297,Pde6g
688298,Ccdc137
688308,Tspan10
688314,Cenpx
688319,Rac3
688328,Znf750
688394,Mab21l1
688395,Akr1b1-ps3
688400,Edil3
688405,Cdk2ap2
688459,C9h6orf141
688466,Usp21
688481,Efcab9
688502,Prmt8
688517,Mmut
688539,Aldoa-ps7
688540,Mast3
688544,RT1-Hb-ps1
688555,Atg10
688581,Elmod2
688600,Tcf23
688605,Ccl1
688611,Cetn4
688618,Gxylt2
688621,Tslp
688622,Il31ra
688633,Cct3-ps2
688634,Kat6b
688642,Wbp2nl
688673,Pomt2
688685,Pheta2
688698,Ckmt2
688699,Prdm12
688705,Dgki
688717,Slirp
688721,Lrfn4
688730,Gpr84
688749,Tulp3
688777,Grpel2
688785,Trim8
688790,Pmp2
688800,Aldh3b2
688802,Mcidas
688805,Hspd1-ps26
688811,Slc25a28
688813,Dda1
688819,Cib4
688843,Nap1l5
688845,Zbtb32
688848,Tsga13
688862,Ip6k3
688869,Cox6b1
688885,Nol11
688903,Nme5
688912,Mrps16
688915,Cmya5
688951,Cd209c
688966,Borcs8
688968,Ecd
688990,Trnp1
688993,Kctd7
688999,Hoxd9
689004,Clec4g
689008,Fbn2
689030,Tbpl1
689054,Lin28b
689055,Rad51ap1
689064,Hbb-bs
689069,Parvg
689074,Camsap3
689077,Spaca7
689089,Cct6a-ps11
689093,Upk2
689101,Khdc1b
689102,Chml
689105,Ackr1
689116,Ncbp2
689134,Sec61g
689161,Gabarapl1
689172,Tmem25
689173,LOC689173
689176,Tmem64
689192,Cct6a-ps10
689197,Kin
689199,Apbh
689210,Spdef
689226,Ube2r2
689232,Nxnl2
689256,Tpd52l1
689260,Hspd1-ps19
689284,Rpl38
689314,Mapk11
689349,Catsper1
689364,Chmp1b
689377,Rab20
689388,Ptx3
689397,Znrd2
689399,Cenpw
689404,Amtn
689415,Mt2
689421,Sntb2
689432,Mrps21
689443,Tbc1d22a
689519,Tead4l1
689560,Ryr2
689576,Nkain3
689581,Eif5b-ps1
689582,Kdm4d
689588,Oaz3
689593,Dnajb2
689594,Zar1l
689613,Mtmr11
689616,Apcdd1
689619,Nrip2
689623,Psmg4
689639,Tdrd12
689688,Atg2a
689695,Prdm13
689704,Vsx1
689710,Heg1
689711,Rflna
689721,Rnf212
689746,Ttll11
689754,Ces3a
689756,Tnip3
689757,Clec2d2l1
689770,Clec2d2l2
689779,Tctn2
689786,Catspere
689788,Prdm5
689790,Clec2dl1
689800,Clec2gl1
689817,Klrb1
689820,Kmt5a
689823,Rad21l1
689844,Maml2
689852,Psmf1
689853,Clec2e
689864,Msgn1
689883,Setdb1
689890,Srsf1
689897,Crygs
689904,Ube2v1-ps22
689909,Ccdc62
689917,Gpr21
689918,Sox30
689931,Mgarp
689932,Il23r
689933,Syce3
689936,Hcar1
689938,Ndufc1
689947,Crygf
689949,Zfp185
689954,Setd7
689962,Ccdc182
689972,Piwil4
689978,Nrsn2
689984,Gpr137
689988,Sox12
689991,Unc80
689995,Ppp1r3d
689997,Fam91a1
690028,Il31
690032,Wdr4
690035,Kiaa0586
690037,Izumo1r
690038,Bag2
690043,Rnf168
690050,Tpmt
690073,Nbas
690105,Kncn
690131,Hist2h2aa2
690137,Tmem120b
690139,Rbm24
690158,Fpr2
690161,Hfm1
690163,Oxct1
690182,Egln1-ps2
690188,Fam168b
690195,Prima1
690211,Dip2a
690229,Wdr74
690244,Sumo2
690252,Cnih3
690253,Prelid3a
690254,Polr3gl
690262,Yaf2
690286,Hlf
690303,Magohb
690305,Ubtfl6-ps1
690308,Tsen54
690315,Derl3
690323,Myo15b
690334,Tas2r130
690344,Uqcc3
690366,Vangl1
690367,Btbd6
690369,Il15ra
690374,Trim47
690393,Tex12
690402,Bpifa3
690422,Tedc1
690433,Rnf186
690437,Catip
690441,Atp5mf
690450,Taf1b
690483,Siglecl1
690489,Cys1
690492,Cd33
690504,Kpna7
690507,Rplp1l3
690512,Ttll4
690516,Smurf1
690528,Pou2af1
690538,Scai
690547,Adam30
690575,Tcl1a
690585,Alyref
690599,Mxra7
690618,Cct5-ps2
690625,Oc90
690632,Gcn1
690634,Fbxo3
690654,Wars2
690693,Ddx19b
690728,Ints13
690729,Vom2r19
690743,Mlkl
690745,Mtarc1
690751,Wdr59
690752,Med12l
690769,Znrf1
690777,Rufy2
690820,Klf16
690825,Gngt2
690845,Rps4x-ps13
690848,Uqcr11
690849,Or7e178
690853,Aatk
690861,Stk33
690865,Pcdh15
690871,Ndufaf8
690894,Ifna1
690898,Sh3bp5l
690899,Vsir
690906,Lilrc2
690911,Spen
690919,Nrg4
690926,Hspd1-ps23
690953,Rdh8
690961,Cog2
690966,Polr2e
690971,Ofcc1
690976,Cnn2
690987,Gys1
691000,LOC691000
691001,Ndufa3
691018,Hsd17b14
691026,Aspscr1
691041,Mamstr
691042,Sbf2
691056,Lmtk3
691058,Trav12-3
691066,Tm4sf20
691075,Mrpl10
691093,Tpgs1
691099,Tex19.2
691105,Fancg
691138,Spx
691145,Immp1l
691149,Capza1
691153,Epop
691155,Ccdc6
691163,Hspd1-ps27
691171,Ulk3
691194,Mrgprb3
691209,Slc12a6
691231,Gemin5
691246,Rnf207
691278,Triap1
691318,Ppp2r5c
691335,Septin6
691337,Stk38l
691349,Cct6a-ps6
691354,Ciroz
691360,Cct6a-ps14
691379,Ice2
691380,Psrc1
691393,Oxa1l
691397,Smg1
691426,Tmem201
691431,Slc25a33
691446,Tmem190
691447,Ppp1r3e
691464,Dhrs2
691469,Prl5a2
691478,Cpne6
691488,H2bu1
691493,Zwilch
691496,H3f4
691501,Snapc5
691504,Zfpm1
691516,Il17c
691517,Megf11
691531,Rps28
691533,Lilra5
691534,Nop10
691538,Rnpc3
691543,Katnbl1
691549,Ppp2ca-ps1
691552,Prl3d1
691556,Zbtb42
691589,Chd5
691631,Pacs2
691644,Myh2
691657,Crip1
691658,Aph1bl2
691688,Eid3
691703,C2cd4a
691750,Tmem107
691774,Lpar6
691807,Arln
691810,Pla2g4c
691814,Mrpl57
691828,Ighl16
691840,LOC691840
691842,Maz
691845,Hspd1-ps12
691853,Cox10
691857,Pygo1
691875,LOC691875
691889,Atp8a2
691903,Ssx1
691905,Pla2g4d
691907,Pla2g4f
691922,Nt5dc3
691937,Strc
691947,Eif3j
691952,Terb2
691979,Esco2
691981,Spem1
691984,Gpc6
691992,Gp1ba
691993,Scimp
691998,Nlrp1b
692004,Siah3
692032,Mzt1
727679,Pdxp
751787,Flad1
751812,Rasl2-9
751815,Nrp
767613,Gpr17
78951,Hspb3
78956,Scn9a
78957,Shank1
78958,Bcam
78959,Akr1a1
78960,Prx
78961,Golph3
78962,Per3
78963,Apaf1
78964,Npffr2
78965,Csf1
78966,Arhgef11
78967,Mcam
78968,Srebf1
78969,Trib1
78971,Birc3
78972,Zfp354c
78973,Senp2
78974,Six3
78975,Prkaa2
78976,Kiss1r
78979,Tas2r119
78980,Tas2r118
78981,Tas2r107
78982,Tas2r114
78983,Tas2r121
78984,Tas2r13
78985,Tas2r105
79011,Camkv
79049,Secisbp2
79107,Duox2
79110,Mepe
79111,Slc27a5
79112,Pigm
79113,Fgr
79114,Fgfr1
79115,Evl
79116,Apex1
79117,Arf5
79119,Arf2
79120,Arf4
79121,Arf6
79122,Fdxr
79123,Asic1
79124,Anxa4
79125,Anxa6
791259,Car14
79126,Cfi
79127,Dck
79128,Dab2
79129,Cyba
79130,Dnajc5
79131,Fabp3
79146,Begain
79208,Epha5
79209,Frk
79210,Fstl1
79211,Gabrg3
79212,Slc6a1
79213,Slc6a11
79214,Galnt1
79215,Mtpn
79216,Gdf10
79217,Gja3
79218,Gng5
79219,Grid1
79220,Grid2
79222,Gucy2d
79223,Gk
79224,Serpind1
79225,Hes5
79227,Thoc6
79237,Hhex
79238,Hmgcl
79239,Hmox2
79240,Nr4a1
79241,Hoxa5
79242,Hpgd
79243,Hsd17b2
79244,Hsd17b4
79245,Hsf1
79246,Htr3a
79247,Htr5b
79248,Abca2
79249,Abi1
79250,Aco2
79251,Aspa
79252,Adamts1
79253,Avil
79254,Akap4
79255,Atf4
79256,Hnrnpd
79257,Axin1
79423,Stmn4
79425,Clcnka
79426,Zfp36
79428,Luzp1
79429,Pdgfc
79430,Clcnkb
79431,Bhlhe40
79433,Myh10
79434,Rab11b
79435,Ube2d2b
79438,Igfals
79449,Rpl21
79451,Fabp4
79462,Txn2
79463,Timm22
79557,Chrna1
79558,Acvr1
79559,Alcam
79563,Grpel1
80278,Cdk5rap3
80338,Zbtb10
80722,Sost
80754,Rabep2
80773,Cyb5b
80840,Gpr12
80841,Fabp7
80843,Sec61a1
80846,Hnrnpl
80848,Cubn
80850,Gng2
80878,Slc16a3
80881,Serp1
80897,Erap1
80900,Slco1a5
80977,Syt13
81002,Trim23
81005,Nptxr
81008,Itga7
81022,Stxbp5
81024,Ica1
81503,Cxcl1
81504,Grb2
81505,Emp3
81506,Bst1
81507,Bmpr1a
81508,Bhmt
81509,Bdkrb1
81510,Mia
81511,Lat
81512,Cnmd
81513,Lig1
81514,Lrrn3
81515,Lyn
81516,Smad7
81517,Mdk
81518,Mef2d
81519,Mgat1
81520,Marcksl1
81521,Msn
81522,Mtr
81523,Myoc
81524,Nfix
81525,Nfkbib
81526,Ccn3
81527,Nrp2
81528,Ogg1
81529,Pde1a
81530,Pdk2
81531,Pfn2
81574,Scn1a
81613,Ceacam1
81632,Abat
81633,Acta2
81634,Actn1
81635,Adar
81636,Adcy2
81637,Ap2a2
81638,Agtr1b
81639,Alox15
81640,Amd1
81641,Anpep
81642,Abcc6
81643,Atic
81644,Opn1sw
81645,Chrm2
81646,Creb1
81647,Atf2
81648,Crh
81649,Mapk14
81650,Csnk2b
81651,Cspg4
81652,Ctbs
81653,Dbn1
81654,Dlat
81655,Dync1li2
81656,Dpyd
81657,Gabbr1
81658,Gabrp
81659,Gak
81660,Gatm
81661,Gmfb
81662,Gna11
81663,Gna12
81664,Gnai2
81666,Gnaq
81667,Gnb2
81668,Gnrhr
81670,Gpt
81672,Grm7
81673,Gtf2b
81674,Gtf2f2
81675,Gyg1
81676,Hnmt
81677,Itpka
81678,Itpr2
81679,Jup
81680,Lifr
81681,Lss
81682,Lum
81683,Mif
81684,Mipep
81685,Mlh1
81686,Mmp2
81687,Mmp9
81707,Mmp14
81708,Aldh6a1
81709,Msh2
81710,Msx1
81712,Retnla
81714,Gas5
81715,Camlg
81716,Ggcx
81717,Ctbp2
81718,Cdo1
81721,Chrna6
81722,Ager
81725,Musk
81726,Mvd
81727,Mvk
81728,Ndufv2
81729,Rpl10a
81730,Fez1
81732,Actr3
81733,Nell1
81734,Nell2
81735,Neo1
81736,Nfkb1
81737,Ntf3
81738,Nup98
81739,P2rx3
81740,Pcm1
81741,Cdk16
81742,Pde1c
81743,Pde2a
81744,Pde7a
81745,Pdpk1
81746,Pggt1b
81747,Pi4kb
81748,Pls3
81749,Prkch
81750,Pros1
81751,Psen2
81752,Ptger2
81753,Pth2r
81754,Rab1a
81755,Rab3b
81756,Rab13
81757,Rala
81758,Rbl2
81759,Renbp
81760,Grk1
81761,Rnpep
